the_geom,stop_code,stop_id,stop_desc,stop_name,stop_lat,OBJECTID_1,stop_lon,ROUTE,ROUTENAME,DIRECTION,STREETNAME,CROSSSTREE,LABEL
POINT (-83.19280709818803 42.40857713888885),PRROEB,2888,Puritan Ave & Robson Ave,PURITAN & ROBSON,42.408569,1646,-83.192803,39,PURITAN,EASTBOUND,Puritan Ave,Robson Ave,2888 - Robson Ave / Puritan Ave
POINT (-82.95991575555601 42.432304238270795),MOFANB,4740,Morang Dr & Faircrest St,MORANG & FAIRCREST,42.432296,2737,-82.959912,45,SEVEN MIL,WESTBOUND,Morang Dr,Faircrest St,4740 - Faircrest St / Morang Dr
POINT (-83.19213409800265 42.408845138967266),PRLAWB,2889,Puritan Ave & Lauder St,PURITAN & LAUDER,42.408837,1647,-83.19213,39,PURITAN,WESTBOUND,Puritan Ave,Lauder St,2889 - Lauder St / Puritan Ave
POINT (-82.95972275544277 42.431516238132765),MOLISB,4741,Morang Dr & Linnhurst St,MORANG & LINNHURST,42.431508,2738,-82.959719,45,SEVEN MIL,EASTBOUND,Morang Dr,Linnhurst St,4741 - Linnhurst St / Morang Dr
POINT (-83.18893109699253 42.408577139065066),PRHUEB,2896,Puritan St & Hubbell St,PURITAN & HUBBELL,42.408569,1648,-83.188927,39,PURITAN,EASTBOUND,Puritan St,Hubbell St,2896 - Hubbell St / Puritan St
POINT (-82.95885675512359 42.43082623803728),MOGLNB,4742,Morang Dr & Glenwood St,MORANG & GLENWOOD,42.430818,2739,-82.958853,45,SEVEN MIL,WESTBOUND,Morang Dr,Glenwood St,4742 - Glenwood St / Morang Dr
POINT (-83.09630307039734 42.43260714755836),7MOMEB,8980,E 7 Mile Rd & Omira St,7 MILE & OMIRA,42.432599,5207,-83.096299,,,,,,
POINT (-83.18718309647551 42.408845139192344),PRMAWB,2899,Puritan Ave & Mark Twain St,PURITAN & MARK TWAIN,42.408837,1649,-83.187179,39,PURITAN,WESTBOUND,Puritan Ave,Mark Twain St,2899 - Mark Twain St / Puritan Ave
POINT (-82.9553787538688 42.42846723772959),MORINB,4743,Morang Dr & Riad St,MORANG & RIAD,42.428459,2740,-82.955375,45,SEVEN MIL,WESTBOUND,Morang Dr,Riad St,4743 - Riad St / Morang Dr
POINT (-83.18499409581655 42.40904113932681),PRARWB,2901,Puritan St & Ardmore St,PURITAN & ARDMORE,42.409033,1650,-83.18499,39,PURITAN,WESTBOUND,Puritan St,Ardmore St,2901 - Ardmore St / Puritan St
POINT (-82.95414575342954 42.42771423763585),MODUSB,4744,Morang Dr & Duchess St,MORANG & DUCHESS,42.427706,2741,-82.954142,45,SEVEN MIL,EASTBOUND,Morang Dr,Duchess St,4744 - Duchess St / Morang Dr
POINT (-83.18352709534997 42.40887113936313),PRCREB,2902,Puritan St & Cruse St,PURITAN & CRUSE,42.408863,1651,-83.183523,39,PURITAN,EASTBOUND,Puritan St,Cruse St,2902 - Cruse St / Puritan St
POINT (-82.95331475315808 42.42757823764105),MOLANB,4745,Morang Dr & Laing St,MORANG & LAING,42.42757,2742,-82.953311,45,SEVEN MIL,WESTBOUND,Morang Dr,Laing St,4745 - Laing St / Morang Dr
POINT (-82.95222875276572 42.42683323754341),MOWHSB,4746,Morang Dr & Whitehill St,MORANG & WHITEHILL,42.426825,2743,-82.952225,45,SEVEN MIL,EASTBOUND,Morang Dr,Whitehill St,4746 - Whitehill St / Morang Dr
POINT (-83.18296409519412 42.4090861394271),PRSTWB,2903,Puritan St & Stansbury St,PURITAN & STANSBURY,42.409078,1652,-83.18296,39,PURITAN,WESTBOUND,PURITAN,STANSBURY,2903 - STANSBURY / PURITAN
POINT (-82.95005575202119 42.42595323746045),MOWASB,4748,Morang Dr & Wayburn St,MORANG & WAYBURN,42.425945,2744,-82.950052,45,SEVEN MIL,EASTBOUND,Morang Dr,Wayburn St,4748 - Wayburn St / Morang Dr
POINT (-83.18132609467104 42.40887113946319),PRLEEB,2904,Puritan St & Lesure St,PURITAN & LESURE,42.408863,1653,-83.181322,39,PURITAN,EASTBOUND,Puritan St,Lesure St,2904 - Lesure St / Puritan St
POINT (-82.94927275177614 42.42598723749513),MORONB,4749,Morang Dr & Rossiter St,MORANG & ROSSITER,42.425979,2745,-82.949269,45,SEVEN MIL,WESTBOUND,Morang Dr,Rossiter St,4749 - Rossiter St / Morang Dr
POINT (-83.17743809350272 42.40924613970679),PRSNWB,2905,Puritan St & Snowden St,PURITAN & SNOWDEN,42.409238,1654,-83.177434,39,PURITAN,WESTBOUND,Puritan St,Snowden St,2905 - Snowden St / Puritan St
POINT (-82.94808875135226 42.42523323739944),MOLASB,4750,Morang Dr & Lakepointe St,MORANG & LAKEPOINTE,42.425225,2746,-82.948085,45,SEVEN MIL,EASTBOUND,Morang Dr,Lakepointe St,4750 - Lakepointe St / Morang Dr
POINT (-83.17599509303543 42.40897813972453),PRLIEB,2906,Puritan St & Littlefield St,PURITAN & LITTLEFIELD,42.40897,1655,-83.175991,39,PURITAN,EASTBOUND,Puritan St,Littlefield St,2906 - Littlefield St / Puritan St
POINT (-82.94698975098495 42.42492723738304),MORONB,4751,Morang Dr & Roxbury St,MORANG & ROXBURY,42.424919,2747,-82.946986,45,SEVEN MIL,WESTBOUND,Morang Dr,Roxbury St,4751 - Roxbury St / Morang Dr
POINT (-83.17544509288797 42.409246139797354),PRCHWB,2907,Puritan St & Cheyenne St,PURITAN & CHEYENNE,42.409238,1656,-83.175441,39,PURITAN,WESTBOUND,Puritan St,Cheyenne St,2907 - Cheyenne St / Puritan St
POINT (-83.17391609239404 42.40897713981884),PRWAEB,2908,Puritan St & Ward St,PURITAN & WARD,42.408969,1657,-83.173912,39,PURITAN,EASTBOUND,Puritan St,Ward St,2908 - Ward St / Puritan St
POINT (-82.9453527504245 42.424271237321804),MONONB,4752,Morang Dr & Nottingham Rd,MORANG & NOTTINGHAM,42.424263,2748,-82.945349,45,SEVEN MIL,WESTBOUND,Morang Dr,Nottingham Rd,4752 - Nottingham Rd / Morang Dr
POINT (-83.17309709216353 42.40924513990387),PRSOWB,2909,Puritan St & Sorrento St,PURITAN & SORRENTO,42.409237,1658,-83.173093,39,PURITAN,WESTBOUND,Puritan St,Sorrento St,2909 - Sorrento St / Puritan St
POINT (-82.94581775056788 42.424218237295165),MOBESB,4753,Morang Dr & Beaconsfield St,MORANG & BEACONSFIELD,42.42421,2749,-82.945814,45,SEVEN MIL,EASTBOUND,Morang Dr,Beaconsfield St,4753 - Beaconsfield St / Morang Dr
POINT (-83.1715570916663 42.408977139926044),PRSTEB,2910,Puritan St & Steel Ave,PURITAN & STEEL,42.408969,1659,-83.171553,39,PURITAN,EASTBOUND,Puritan St,Steel Ave,2910 - Steel Ave / Puritan St
POINT (-82.9403717487051 42.422061237096),MOCASB,4755,Morang Dr & Cadieux Rd,MORANG & CADIEUX,42.422053,2750,-82.940368,45,SEVEN MIL,EASTBOUND,Morang Dr,Cadieux Rd,4755 - Cadieux Rd / Morang Dr
POINT (-83.16993009119841 42.40938814007329),PRMEWB,2911,Puritan St & Meyers Rd,PURITAN & MEYERS,42.40938,1660,-83.169926,39,PURITAN,WESTBOUND,Puritan St,Meyers Rd,2911 - Meyers Rd / Puritan St
POINT (-82.94388874990746 42.42344523722295),MOSOSB,4756,Morang Dr & Somerset Ave,MORANG & SOMERSET,42.423437,2751,-82.943885,45,SEVEN MIL,EASTBOUND,Morang Dr,Somerset Ave,4756 - Somerset Ave / Morang Dr
POINT (-83.16940509101491 42.409128140050704),PRMEEB,2912,Puritan Ave & Meyers Rd,PURITAN & MEYERS,42.40912,1661,-83.169401,39,PURITAN,EASTBOUND,Puritan Ave,Meyers Rd,2912 - Meyers Rd / Puritan Ave
POINT (-83.16788809056838 42.40938714016585),PRMOWB,2913,Puritan St & Monte Vista Ave,PURITAN & MONTE VISTA,42.409379,1662,-83.167884,39,PURITAN,WESTBOUND,Puritan St,Monte Vista Ave,2913 - Monte Vista Ave / Puritan St
POINT (-82.94311774966332 42.42343523724916),MOBANB,4757,Morang Dr & Balfour Rd,MORANG & BALFOUR,42.423427,2752,-82.943114,45,SEVEN MIL,WESTBOUND,Morang Dr,Balfour Rd,4757 - Balfour Rd / Morang Dr
POINT (-83.16736309038873 42.40917314015151),PRMOEB,2914,Puritan St & Monte Vista St,PURITAN & MONTE VISTA,42.409165,1663,-83.167359,39,PURITAN,EASTBOUND,Puritan St,Monte Vista St,2914 - Monte Vista St / Puritan St
POINT (-82.94177574918716 42.42264523715251),MOMCSB,4758,Morang Ave & Mckinney St,MORANG & MC KINNEY,42.422637,2753,-82.941772,45,SEVEN MIL,EASTBOUND,Morang Ave,Mckinney St,4758 - Mckinney St / Morang Ave
POINT (-83.16566308987973 42.409360140262145),PRJAWB,2918,Puritan St & James Couzens Fwy,PURITAN & JAMES COUZENS,42.409352,1664,-83.165659,39,PURITAN,WESTBOUND,Puritan St,James Couzens Fwy,2918 - James Couzens Fwy / Puritan St
POINT (-82.93863274798034 42.41941023667104),CXLANB,4759,Cadieux Rd & Lanark St,CADIEUX & LANARK,42.419402,2754,-82.938629,45,SEVEN MIL,WESTBOUND,Cadieux Rd,Lanark St,4759 - Lanark St / Cadieux Rd
POINT (-83.16440408948462 42.40927914030486),PRJAEB,2919,Puritan Ave & James Couzens Fwy,PURITAN & JAMES COUZENS,42.409271,1665,-83.1644,39,PURITAN,EASTBOUND,Puritan Ave,James Couzens Fwy,2919 - James Couzens Fwy / Puritan Ave
POINT (-82.93973874844825 42.421201236960684),CXMANB,4760,Cadieux Ave & Marne St,CADIEUX & MARNE,42.421193,2755,-82.939735,45,SEVEN MIL,WESTBOUND,Cadieux Ave,Marne St,4760 - Marne St / Cadieux Ave
POINT (-83.16346208921617 42.40954714039546),PRGRWB,2928,Puritan St & Wyoming St,PURITAN & GRIGGS,42.409539,1666,-83.163458,39,PURITAN,WESTBOUND,Puritan St,Wyoming St,2928 - Wyoming St / Puritan St
POINT (-82.93895474821593 42.4214322370317),MOMASB,4761,Morang Dr & Marne St,MORANG & MARNE,42.421424,2756,-82.938951,45,SEVEN MIL,EASTBOUND,Morang Dr,Marne St,4761 - Marne St / Morang Dr
POINT (-82.93620774727516 42.42032623692792),MOLASB,4762,Morang Ave & Lanark St,MORANG & LANARK,42.420318,2757,-82.936204,45,SEVEN MIL,EASTBOUND,Morang Ave,Lanark St,4762 - Lanark St / Morang Ave
POINT (-83.16181208868787 42.409314140428855),PRILEB,2929,Puritan St & Ilene St,PURITAN & ILENE,42.409306,1667,-83.161808,39,PURITAN,EASTBOUND,Puritan St,Ilene St,2929 - Ilene St / Puritan St
POINT (-82.96336575685892 42.435521238737294),7MBRWB,4763,E 7 Mile Rd & Brock St,7 MILE & BROCK,42.435513,2758,-82.963362,45,SEVEN MIL,WESTBOUND,E 7 Mile Rd,Brock St,4763 - Brock St / E 7 Mile Rd
POINT (-83.15984308810631 42.40962714057412),WYPUNB,2930,Wyoming St & Puritan St,WYOMING & PURITAN,42.409619,1668,-83.159839,54,WYOMING,NORTHBOUN,Wyoming St,Puritan St,2930 - Puritan St / Wyoming St
POINT (-83.19023682837566 42.43432823022378),JAVANB,4777,James Couzens Fwy & Hubbell St,JAMES COUZENS & VASSAR,42.43432,2759,-83.190233,23,HAMILTON,NORTHBOUN,James Couzens Fwy,Hubbell St,4777 - Hubbell St / James Couzens Fwy
POINT (-83.1601610881778 42.40930514050224),WYPUSB,2933,Wyoming St & Puritan Ave,WYOMING & PURITAN,42.409297,1669,-83.160157,54,WYOMING,SOUTHBOUN,Wyoming St,Puritan Ave,2933 - Puritan Ave / Wyoming St
POINT (-83.19006482822385 42.43287022996219),JAHUSB,4778,James Couzens Fwy & Hubbell St,JAMES COUZENS & HUBBELL,42.432862,2760,-83.190061,23,HAMILTON,SOUTHBOUN,James Couzens Fwy,Hubbell St,4778 - Hubbell St / James Couzens Fwy
POINT (-83.1579970875382 42.409644140660994),PRINWB,2934,Puritan St & Indiana St,PURITAN & INDIANA,42.409636,1670,-83.157993,39,PURITAN,WESTBOUND,Puritan St,Indiana St,2934 - Indiana St / Puritan St
POINT (-83.17053582146634 42.423914229032725),CUMEWB,4779,Curtis St & Meyers Rd,CURTIS & MEYERS,42.423906,2761,-83.170532,16,DEXTER,NORTHBOUN,Curtis St,Meyers Rd,4779 - Meyers Rd / Curtis St
POINT (-83.15655408708342 42.409528140705824),PRWIEB,2935,Puritan St & Wisconsin Ave,PURITAN & WISCONSIN,42.40952,1671,-83.15655,39,PURITAN,EASTBOUND,PURITAN,WISCONSIN,2935 - WISCONSIN / PURITAN
POINT (-83.17009582131139 42.423672229004346),CUMEEB,4780,Curtis Ave & Meyers Rd,CURTIS & MEYERS,42.423664,2762,-83.170092,16,DEXTER,SOUTHBOUN,Curtis Ave,Meyers Rd,4780 - Meyers Rd / Curtis Ave
POINT (-83.15580808687098 42.40974214077793),PROHWB,2936,Puritan St & Ohio Ave,PURITAN & OHIO,42.409734,1672,-83.155804,39,PURITAN,WESTBOUND,Puritan St,Ohio Ave,2936 - Ohio Ave / Puritan St
POINT (-83.19289082929643 42.43558023035635),JASTSB,4781,James Couzens Fwy & Saint Martins Ave,JAMES COUZENS & ST MARTINS,42.435572,2763,-83.192887,23,HAMILTON,SOUTHBOUN,James Couzens Fwy,Saint Martins Ave,4781 - Saint Martins Ave / James Couzens Fwy
POINT (-83.15436508640646 42.40950914080182),PRCHEB,2937,Puritan St & Cherrylawn St,PURITAN & CHERRYLAWN,42.409501,1673,-83.154361,39,PURITAN,EASTBOUND,Puritan St,Cherrylawn St,2937 - Cherrylawn St / Puritan St
POINT (-83.19213182908754 42.43603623046803),JASTNB,4782,James Couzens Fwy & Saint Martins Ave,JAMES COUZENS & ST MARTINS,42.436028,2764,-83.192128,23,HAMILTON,NORTHBOUN,James Couzens Fwy,Saint Martins Ave,4782 - Saint Martins Ave / James Couzens Fwy
POINT (-83.15350908616973 42.40984014089979),PRNOWB,2938,Puritan St & Northlawn St,PURITAN & NORTHLAWN,42.409832,1674,-83.153505,39,PURITAN,WESTBOUND,Puritan St,Northlawn St,2938 - Northlawn St / Puritan St
POINT (-83.10726480255926 42.439672234247645),SRBRNB,4783,W State Fair & Conrail Railroad,STATE FAIR & BRIDGE,42.439664,2765,-83.107261,12,CONANT,NORTHBOUN,W State Fair,Conrail Railroad,4783 - Conrail Railroad / W State Fair
POINT (-83.15260508587156 42.40960714089929),PRCLEB,2939,,PURITAN & CLOVERLAWN,42.409599,1675,-83.152601,39,PURITAN,EASTBOUND,PURITAN,CLOVERLAWN,2939 - CLOVERLAWN / PURITAN
POINT (-83.15103908540762 42.40983914101177),PRGRWB,2940,Puritan St & Greenlawn St,PURITAN & GREENLAWN,42.409831,1676,-83.151035,39,PURITAN,WESTBOUND,Puritan St,Greenlawn St,2940 - Greenlawn St / Puritan St
POINT (-83.10632280223878 42.43932323421798),SRBRSB,4784,,STATE FAIR & BRIDGE,42.439315,2766,-83.106319,12,CONANT,SOUTHBOUN,,,4784 -  /
POINT (-83.15031808516368 42.40957914099809),PRGREB,2941,Puritan St & Greenlawn St,PURITAN & GREENLAWN,42.409571,1677,-83.150314,39,PURITAN,EASTBOUND,Puritan St,Greenlawn St,2941 - Greenlawn St / Puritan St
POINT (-83.10538080196949 42.439742234329444),SREXNB,4785,W State Fair & Exeter St,STATE FAIR & EXETER,42.439734,2767,-83.105377,12,CONANT,NORTHBOUN,W State Fair,Exeter St,4785 - Exeter St / W State Fair
POINT (-83.14893608475938 42.40984714110868),PRTUWB,2942,Puritan Ave & Turner St,PURITAN & TURNER,42.409839,1678,-83.148932,39,PURITAN,WESTBOUND,Puritan Ave,Turner St,2942 - Turner St / Puritan Ave
POINT (-83.10496580180748 42.43927723425914),SREXSB,4786,,STATE FAIR & EXETER,42.439269,2768,-83.104962,12,CONANT,SOUTHBOUN,,,4786 -  /
POINT (-83.14843508458557 42.40961414108986),PRTUEB,2943,Puritan St & Turner St,PURITAN & TURNER,42.409606,1679,-83.148431,39,PURITAN,EASTBOUND,Puritan St,Turner St,2943 - Turner St / Puritan St
POINT (-83.10292180119413 42.43975023442098),SRJONB,4787,W State Fair & John R St,STATE FAIR & JOHN R,42.439742,2769,-83.102918,12,CONANT,NORTHBOUN,W State Fair,John R St,4787 - John R St / W State Fair
POINT (-83.1469310841459 42.4099091412108),PRLIWB,2944,Puritan St & Lilac St,PURITAN & LILAC,42.409901,1680,-83.146927,39,PURITAN,WESTBOUND,Puritan St,Lilac St,2944 - Lilac St / Puritan St
POINT (-83.10020680032531 42.43956923448701),SRKESB,4790,,STATE FAIR & KEATING,42.439561,2770,-83.100203,12,CONANT,SOUTHBOUN,,,4790 -  /
POINT (-83.14585508379463 42.4096761412181),PRSAEB,2945,Puritan St & San Juan Dr,PURITAN & SAN JUAN,42.409668,1681,-83.145851,39,PURITAN,EASTBOUND,Puritan St,San Juan Dr,2945 - San Juan Dr / Puritan St
POINT (-83.07385779158209 42.43314223426901),7MCOWB,4791,E 7 Mile Rd & Conant St,7 MILE & CONANT,42.433134,2771,-83.073854,45,SEVEN MIL,WESTBOUND,E 7 Mile Rd,Conant St,4791 - Conant St / E 7 Mile Rd
POINT (-83.0732467913713 42.43287323424188),7MCTEB,4794,E 7 Mile Rd & Conant St,7 MILE & CONANT,42.432865,2772,-83.073243,45,SEVEN MIL,EASTBOUND,E 7 Mile Rd,Conant St,4794 - Conant St / E 7 Mile Rd
POINT (-83.14499908355266 42.40994414130476),PRPRWB,2946,Puritan St & Prairie St,PURITAN & PRAIRIE,42.409936,1682,-83.144995,39,PURITAN,WESTBOUND,Puritan St,Prairie St,2946 - Prairie St / Puritan St
POINT (-83.07178279074479 42.4304032338411),CTROSB,4796,Conant St & Robinwood St,CONANT & ROBINWOOD,42.430395,2773,-83.071779,12,CONANT,SOUTHBOUN,Conant St,Robinwood St,4796 - Robinwood St / Conant St
POINT (-83.14337308302875 42.40967514133061),PRMOEB,2947,Puritan Ave & Monica St,PURITAN & MONICA,42.409667,1683,-83.143369,39,PURITAN,EASTBOUND,Puritan Ave,Monica St,2947 - Monica St / Puritan Ave
POINT (-83.09954580014178 42.43994423458015),SRANNB,4797,E State Fair & Andover St,STATE FAIR & ANDOVER,42.439936,2774,-83.099542,12,CONANT,NORTHBOUN,E State Fair,Andover St,4797 - Andover St / E State Fair
POINT (-83.14287208289632 42.409943141401165),PRSAWB,2948,Puritan Ave & Santa Rosa Dr,PURITAN & SANTA ROSA,42.409935,1684,-83.142868,39,PURITAN,WESTBOUND,Puritan Ave,Santa Rosa Dr,2948 - Santa Rosa Dr / Puritan Ave
POINT (-83.09801679963775 42.43962123457674),SRIRSB,4798,,STATE FAIR & IRVINGTON,42.439613,2775,-83.098013,12,CONANT,SOUTHBOUN,,,4798 -  /
POINT (-83.1413190823949 42.409674141423665),PRSTEB,2949,Puritan Ave & Stoepel St,PURITAN & STOEPEL,42.409666,1685,-83.141315,39,PURITAN,EASTBOUND,Puritan Ave,Stoepel St,2949 - Stoepel St / Puritan Ave
POINT (-83.0973187994455 42.44004123467945),SRYANB,4799,E State Fair & Yacama Rd,STATE FAIR & YACAMA,42.440033,2776,-83.097315,12,CONANT,NORTHBOUN,E State Fair,Yacama Rd,4799 - Yacama Rd / E State Fair
POINT (-83.1403280821098 42.40992414151326),LVPUNB,2951,Livernois Ave & Puritan Ave,LIVERNOIS & PURITAN,42.409916,1686,-83.140324,29,LINWOOD,NORTHBOUN,Livernois Ave,Puritan Ave,2951 - Puritan Ave / Livernois Ave
POINT (-83.09417579845528 42.4400652347989),SRCANB,4800,E State Fair & Cameron St,STATE FAIR & CAMERON,42.440057,2777,-83.094172,12,CONANT,NORTHBOUN,E State Fair,Cameron St,4800 - Cameron St / E State Fair
POINT (-83.14065908217938 42.409530141427915),LVPUSB,2953,Livernois Ave & Puritan Ave,LIVERNOIS & PURITAN,42.409522,1687,-83.140655,30,LIVERNOIS,SOUTHBOUN,Livernois Ave,Puritan Ave,2953 - Puritan Ave / Livernois Ave
POINT (-83.07515079210164 42.434816234529556),CTANSB,4801,Conant St & Anglin St,CONANT & ANGLIN,42.434808,2778,-83.075147,12,CONANT,SOUTHBOUN,Conant St,Anglin St,4801 - Anglin St / Conant St
POINT (-83.13974208193046 42.40994214154307),PRPEWB,2955,Puritan Ave & Petoskey Ave,PURITAN & PETOSKEY,42.409934,1688,-83.139738,29,LINWOOD,NORTHBOUN,Puritan Ave,Petoskey Ave,2955 - Petoskey Ave / Puritan Ave
POINT (-83.02382677560202 42.430303235573746),VAHINB,4803,Van Dyke St & E Hildale St,VAN DYKE & HILDALE,42.430295,2779,-83.023823,10,CHENE,NORTHBOUN,Van Dyke St,E Hildale St,4803 - E Hildale St / Van Dyke St
POINT (-83.13744308122094 42.40994014164701),PRHOWB,2956,Puritan St & Holmur St,PURITAN & HOLMUR,42.409932,1689,-83.137439,29,LINWOOD,NORTHBOUN,Puritan St,Holmur St,2956 - Holmur St / Puritan St
POINT (-83.02412177567084 42.42993723549568),VAHISB,4804,Van Dyke St & E Hildale St,VAN DYKE & HILDALE,42.429929,2780,-83.024118,10,CHENE,SOUTHBOUN,Van Dyke St,E Hildale St,4804 - E Hildale St / Van Dyke St
POINT (-83.1369420810442 42.40967214162199),PRHOEB,2958,Puritan St & Holmur St,PURITAN & HOLMUR,42.409664,1690,-83.136938,39,PURITAN,EASTBOUND,Puritan St,Holmur St,2958 - Holmur St / Puritan St
POINT (-83.13674608100587 42.40994014167868),PRDEWB,2959,Puritan St & Dexter Ave,PURITAN & DEXTER,42.409932,1691,-83.136742,29,LINWOOD,NORTHBOUN,Puritan St,Dexter Ave,2959 - Dexter Ave / Puritan St
POINT (-83.0238237757051 42.43186823586176),VARONB,4805,Van Dyke St & Robinwood St,VAN DYKE & ROBINWOOD,42.43186,2781,-83.02382,10,CHENE,NORTHBOUN,Van Dyke St,Robinwood St,4805 - Robinwood St / Van Dyke St
POINT (-83.1367460809837 42.40967214163089),PRDEEB,2960,Puritan St & Dexter Ave,PURITAN & DEXTER,42.409664,1692,-83.136742,39,PURITAN,EASTBOUND,Puritan St,Dexter Ave,2960 - Dexter Ave / Puritan St
POINT (-83.02418977582076 42.43186923584859),VDROSB,4806,Van Dyke St & Robinwood St,VAN DYKE & ROBINWOOD,42.431861,2782,-83.024186,10,CHENE,SOUTHBOUN,Van Dyke St,Robinwood St,4806 - Robinwood St / Van Dyke St
POINT (-83.13465508037238 42.410082141798945),FAPUNB,2961,Fairfield St & Puritan St,FAIRFIELD & PURITAN,42.410074,1693,-83.134651,16,DEXTER,NORTHBOUN,Fairfield St,Puritan St,2961 - Puritan St / Fairfield St
POINT (-83.01415277256092 42.43049523596191),EOLINB,4807,E Outer Dr & Linnhurst St,OUTER DR & LINNHURST,42.430487,2783,-83.014149,32,McNICHOLS,WESTBOUND,E Outer Dr,Linnhurst St,4807 - Linnhurst St / E Outer Dr
POINT (-83.13460608032406 42.40968014172942),PRFAEB,2962,Puritan St & Fairfield Ave,PURITAN & FAIRFIELD,42.409672,1694,-83.134602,29,LINWOOD,SOUTHBOUN,Puritan St,Fairfield Ave,2962 - Fairfield Ave / Puritan St
POINT (-83.01424577271035 42.43230223629104),EOEANB,4808,E Outer Dr & Eastwood St,EAST OUTER DRIVE & EASTWOOD,42.432294,2784,-83.014242,32,McNICHOLS,WESTBOUND,E Outer Dr,Eastwood St,4808 - Eastwood St / E Outer Dr
POINT (-83.13505908048376 42.40992114175189),PRFAWB,2963,Puritan Ave & Fairfield St,PURITAN & FAIRFIELD,42.409913,1695,-83.135055,16,DEXTER,SOUTHBOUN,Fairfield St,Puritan St,2963 - Puritan St / Fairfield St
POINT (-82.97537476045314 42.43253723775083),CMSASB,4809,Chalmers St & Saratoga St,CHALMERS & SARATOGA,42.432529,2785,-82.975371,9,CHALMERS,SOUTHBOUN,Chalmers St,Saratoga St,4809 - Saratoga St / Chalmers St
POINT (-83.13337107995913 42.40987614182046),PRMUEB,2964,Puritan St & Muirland St,PURITAN & MUIRLAND,42.409868,1696,-83.133367,29,LINWOOD,SOUTHBOUN,Puritan St,Muirland St,2964 - Muirland St / Puritan St
POINT (-82.97550376061143 42.43430823807208),FHCHWB,4810,Fordham St & Chalmers St,FORDHAM & CHALMERS,42.4343,2786,-82.9755,9,CHALMERS,NORTHBOUN,Fordham St,Chalmers St,4810 - Chalmers St / Fordham St
POINT (-83.13366508007125 42.41013514185334),PMUWB,2965,Puritan St & Muirland St,PURITAN & MUIRLAND,42.410127,1697,-83.133661,29,LINWOOD,NORTHBOUN,Puritan St,Muirland St,2965 - Muirland St / Puritan St
POINT (-82.98523076386685 42.43707923822765),SCLANB,4811,Schoenherr St & Lappin St,SCHOENHERR & LAPPIN,42.437071,2787,-82.985227,9,CHALMERS,NORTHBOUN,Schoenherr St,Lappin St,4811 - Lappin St / Schoenherr St
POINT (-83.04085704621961 42.34685913474872),RSDISB,8981,Russell St & Division St,RUSSELL & DIVISION,42.346851,5208,-83.040853,,,,,,
POINT (-83.13266207976247 42.41014414190047),PRWIWB,2967,Puritan St & Wildemere St,PURITAN & WILDEMERE,42.410136,1698,-83.132658,29,LINWOOD,NORTHBOUN,Puritan St,Wildemere St,2967 - Wildemere St / Puritan St
POINT (-82.98556276394977 42.43674923815478),SCLASB,4812,Schoenherr St & Lappin St,SCHOENHERR & LAPPIN,42.436741,2788,-82.985559,9,CHALMERS,SOUTHBOUN,Schoenherr St,Lappin St,4812 - Lappin St / Schoenherr St
POINT (-83.13126807931015 42.409875141915734),PRPAEB,2968,Puritan St & Parkside St,PURITAN & PARKSIDE,42.409867,1699,-83.131264,29,LINWOOD,SOUTHBOUN,Puritan St,Parkside St,2968 - Parkside St / Puritan St
POINT (-82.98525076397657 42.43863623851339),SCPINB,4813,Schoenherr St & Pinewood St,SCHOENHERR & PINEWOOD,42.438628,2789,-82.985247,9,CHALMERS,NORTHBOUN,Schoenherr St,Pinewood St,4813 - Pinewood St / Schoenherr St
POINT (-83.12974007884152 42.409910141991304),PRLAEB,2969,Puritan St & Lawton Ave,PURITAN & LAWTON,42.409902,1700,-83.129736,29,LINWOOD,SOUTHBOUN,Puritan St,Lawton Ave,2969 - Lawton Ave / Puritan St
POINT (-82.98559476405909 42.43824323842856),SCPISB,4814,Schoenherr St & Pinewood St,SCHOENHERR & PINEWOOD,42.438235,2790,-82.985591,9,CHALMERS,SOUTHBOUN,Schoenherr St,Pinewood St,4814 - Pinewood St / Schoenherr St
POINT (-83.13010607897957 42.41021414202898),PRLAWB,2970,Puritan St & Lawton Ave,PURITAN & LAWTON,42.410206,1701,-83.130102,29,LINWOOD,NORTHBOUN,Puritan St,Lawton Ave,2970 - Lawton Ave / Puritan St
POINT (-82.9854287641629 42.44059523886735),SCMANB,4815,Schoenherr St & Manning St,SCHOENHERR & MANNING,42.440587,2791,-82.985425,9,CHALMERS,NORTHBOUN,Schoenherr St,Manning St,4815 - Manning St / Schoenherr St
POINT (-83.12775907823163 42.40992714208423),LNPUSB,2971,Linwood St & Puritan St,LINWOOD & PURITAN,42.409919,1702,-83.127755,29,LINWOOD,SOUTHBOUN,Linwood St,Puritan St,2971 - Puritan St / Linwood St
POINT (-82.98577176425519 42.440354238810485),SCMASB,4816,Schoenherr St & Manning St,SCHOENHERR & MANNING,42.440346,2792,-82.985768,9,CHALMERS,SOUTHBOUN,Schoenherr St,Manning St,4816 - Manning St / Schoenherr St
